state,IM,record,ecu,Vult,Vbmax,ect,ecb,uindex,convergence,ecu_alpha,Vult_alpha
1,35,RSN864_LANDERS_JOS090,-0.006019,174.4819,153.3628213,-0.002645922,-0.120254055,262,FAILED,0,0
1,35,RSN864_LANDERS_JOS090,-0.006019,218.3598,153.3628213,-0.002645922,-0.120254055,262,FAILED,0,1.414
1,35,RSN864_LANDERS_JOS090,-0.008243,137.1152,153.3628213,-0.002645101,-0.123406556,223,FAILED,1,-1
1,35,RSN864_LANDERS_JOS090,-0.008243,205.5083,153.3628213,-0.002645101,-0.123406556,264,FAILED,1,1
1,35,RSN864_LANDERS_JOS090,-0.009164,174.4819,153.3628213,-0.0026745,-0.12121247,300,FAILED,1.414,0
1,30,RSN864_LANDERS_JOS090,-0.003667,174.4819,150.5118359,-0.001898887,-0.115751806,0,0,-1.414,0
1,30,RSN864_LANDERS_JOS090,-0.004356,137.1152,150.5118359,-0.001969535,-0.135375053,223,0,-1,-1
1,30,RSN864_LANDERS_JOS090,-0.004356,205.5083,150.5118359,-0.001969535,-0.135375053,260,0,-1,1
1,30,RSN864_LANDERS_JOS090,-0.006019,121.6374,151.7367719,-0.001980616,-0.115046983,164,FAILED,0,-1.414
1,30,RSN864_LANDERS_JOS090,-0.006019,174.4819,151.7367719,-0.001980616,-0.115046983,263,FAILED,0,0
1,30,RSN864_LANDERS_JOS090,-0.006019,218.3598,151.7367719,-0.001980616,-0.115046983,263,FAILED,0,1.414
1,30,RSN864_LANDERS_JOS090,-0.008243,137.1152,151.9073991,-0.00211904,-0.131651433,223,0,1,-1
1,30,RSN864_LANDERS_JOS090,-0.008243,205.5083,151.9073991,-0.00211904,-0.131651433,299,0,1,1
1,30,RSN864_LANDERS_JOS090,-0.009164,174.4819,151.9073991,-0.0021007,-0.120703148,299,0,1.414,0
1,25,RSN864_LANDERS_JOS090,-0.003667,174.4819,153.0251848,-0.001660445,-0.127480044,0,0,-1.414,0
1,25,RSN864_LANDERS_JOS090,-0.004356,137.1152,153.6527638,-0.001703551,-0.116397444,223,0,-1,-1
1,25,RSN864_LANDERS_JOS090,-0.004356,205.5083,153.6527638,-0.001703551,-0.116397444,295,0,-1,1
1,25,RSN864_LANDERS_JOS090,-0.006019,121.6374,153.6527638,-0.001695607,-0.115202787,164,0,0,-1.414
1,25,RSN864_LANDERS_JOS090,-0.006019,174.4819,153.6527638,-0.001695607,-0.115202787,296,0,0,0
1,25,RSN864_LANDERS_JOS090,-0.006019,218.3598,153.6527638,-0.001695607,-0.115202787,296,0,0,1.414
1,25,RSN864_LANDERS_JOS090,-0.008243,137.1152,153.6527638,-0.001731121,-0.110397781,223,0,1,-1
1,25,RSN864_LANDERS_JOS090,-0.008243,205.5083,153.6527638,-0.001731121,-0.110397781,442,0,1,1
1,25,RSN864_LANDERS_JOS090,-0.009164,174.4819,153.6527638,-0.001732114,-0.110378836,442,0,1.414,0
1,20,RSN864_LANDERS_JOS090,-0.003667,174.4819,149.3316663,-0.001569979,-0.106941103,0,0,-1.414,0
1,20,RSN864_LANDERS_JOS090,-0.004356,137.1152,149.3316663,-0.001570963,-0.105309814,253,0,-1,-1
1,20,RSN864_LANDERS_JOS090,-0.004356,205.5083,149.3316663,-0.001570963,-0.105309814,330,0,-1,1
1,20,RSN864_LANDERS_JOS090,-0.006019,121.6374,149.5170768,-0.001523967,-0.103504044,166,0,0,-1.414
1,20,RSN864_LANDERS_JOS090,-0.006019,174.4819,149.5170768,-0.001523967,-0.103504044,368,0,0,0
1,20,RSN864_LANDERS_JOS090,-0.006019,218.3598,149.5170768,-0.001523967,-0.103504044,368,0,0,1.414
1,20,RSN864_LANDERS_JOS090,-0.008243,137.1152,149.5170768,-0.00160849,-0.100078569,253,0,1,-1
1,20,RSN864_LANDERS_JOS090,-0.008243,205.5083,149.5170768,-0.00160849,-0.100078569,443,0,1,1
1,20,RSN864_LANDERS_JOS090,-0.009164,174.4819,149.5170768,-0.001652745,-0.094649233,443,0,1.414,0
1,15,RSN864_LANDERS_JOS090,-0.003667,174.4819,151.5069931,-0.001446801,-0.002906513,0,0,-1.414,0
1,15,RSN864_LANDERS_JOS090,-0.004356,137.1152,151.5069931,-0.001446801,-0.002906513,440,0,-1,-1
0,15,RSN864_LANDERS_JOS090,-0.004356,205.5083,151.5069931,-0.001446801,-0.002906513,0,0,-1,1
1,15,RSN864_LANDERS_JOS090,-0.006019,121.6374,151.5069931,-0.001446801,-0.002906513,252,0,0,-1.414
0,15,RSN864_LANDERS_JOS090,-0.006019,174.4819,151.5069931,-0.001446801,-0.002906513,0,0,0,0
0,15,RSN864_LANDERS_JOS090,-0.006019,218.3598,151.5069931,-0.001446801,-0.002906513,0,0,0,1.414
1,15,RSN864_LANDERS_JOS090,-0.008243,137.1152,151.5069931,-0.001446801,-0.002906513,440,0,1,-1
0,15,RSN864_LANDERS_JOS090,-0.008243,205.5083,151.5069931,-0.001446801,-0.002906513,0,0,1,1
0,15,RSN864_LANDERS_JOS090,-0.009164,174.4819,151.5069931,-0.001446801,-0.002906513,0,0,1.414,0
1,10,RSN864_LANDERS_JOS090,-0.003667,174.4819,148.4669243,-0.001399527,-0.00275313,0,0,-1.414,0
1,10,RSN864_LANDERS_JOS090,-0.004356,137.1152,148.4669243,-0.001399527,-0.00275313,1317,0,-1,-1
0,10,RSN864_LANDERS_JOS090,-0.004356,205.5083,148.4669243,-0.001399527,-0.00275313,0,0,-1,1
1,10,RSN864_LANDERS_JOS090,-0.006019,121.6374,148.4669243,-0.001399527,-0.00275313,437,0,0,-1.414
0,10,RSN864_LANDERS_JOS090,-0.006019,174.4819,148.4669243,-0.001399527,-0.00275313,0,0,0,0
0,10,RSN864_LANDERS_JOS090,-0.006019,218.3598,148.4669243,-0.001399527,-0.00275313,0,0,0,1.414
1,10,RSN864_LANDERS_JOS090,-0.008243,137.1152,148.4669243,-0.001399527,-0.00275313,1317,0,1,-1
0,10,RSN864_LANDERS_JOS090,-0.008243,205.5083,148.4669243,-0.001399527,-0.00275313,0,0,1,1
0,10,RSN864_LANDERS_JOS090,-0.009164,174.4819,148.4669243,-0.001399527,-0.00275313,0,0,1.414,0
1,5,RSN864_LANDERS_JOS090,-0.003667,174.4819,127.4753488,-0.001237271,-0.001210931,0,0,-1.414,0
0,5,RSN864_LANDERS_JOS090,-0.004356,137.1152,127.4753488,-0.001237271,-0.001210931,0,0,-1,-1
0,5,RSN864_LANDERS_JOS090,-0.004356,205.5083,127.4753488,-0.001237271,-0.001210931,0,0,-1,1
1,5,RSN864_LANDERS_JOS090,-0.006019,121.6374,127.4753488,-0.001237271,-0.001210931,695,0,0,-1.414
0,5,RSN864_LANDERS_JOS090,-0.006019,174.4819,127.4753488,-0.001237271,-0.001210931,0,0,0,0
0,5,RSN864_LANDERS_JOS090,-0.006019,218.3598,127.4753488,-0.001237271,-0.001210931,0,0,0,1.414
0,5,RSN864_LANDERS_JOS090,-0.008243,137.1152,127.4753488,-0.001237271,-0.001210931,0,0,1,-1
0,5,RSN864_LANDERS_JOS090,-0.008243,205.5083,127.4753488,-0.001237271,-0.001210931,0,0,1,1
0,5,RSN864_LANDERS_JOS090,-0.009164,174.4819,127.4753488,-0.001237271,-0.001210931,0,0,1.414,0
1,40,RSN1044_NORTHR_NWH360,-0.003667,174.4819,152.9201034,-0.112603359,-0.132897314,0,0,-1.414,0
1,40,RSN1044_NORTHR_NWH360,-0.004356,137.1152,152.9201034,-0.106629192,-0.121166718,188,0,-1,-1
1,40,RSN1044_NORTHR_NWH360,-0.004356,205.5083,152.9201034,-0.106629192,-0.121166718,193,0,-1,1
1,40,RSN1044_NORTHR_NWH360,-0.006019,121.6374,154.1721913,-0.104428072,-0.111056202,187,0,0,-1.414
1,40,RSN1044_NORTHR_NWH360,-0.006019,174.4819,154.1721913,-0.104428072,-0.111056202,195,0,0,0
1,40,RSN1044_NORTHR_NWH360,-0.006019,218.3598,154.1721913,-0.104428072,-0.111056202,195,0,0,1.414
1,40,RSN1044_NORTHR_NWH360,-0.008243,137.1152,154.1943185,-0.005326579,-0.065849726,188,FAILED,1,-1
1,40,RSN1044_NORTHR_NWH360,-0.008243,205.5083,154.1943185,-0.005326579,-0.065849726,198,FAILED,1,1
1,40,RSN1044_NORTHR_NWH360,-0.009164,174.4819,154.1943185,-0.109724912,-0.12171092,198,0,1.414,0
1,35,RSN1044_NORTHR_NWH360,-0.003667,174.4819,152.6266047,-0.003047745,-0.105562288,0,0,-1.414,0
1,35,RSN1044_NORTHR_NWH360,-0.004356,137.1152,153.5973453,-0.096912875,-0.1101847,189,0,-1,-1
1,35,RSN1044_NORTHR_NWH360,-0.004356,205.5083,153.5973453,-0.096912875,-0.1101847,195,0,-1,1
1,35,RSN1044_NORTHR_NWH360,-0.006019,121.6374,154.1637215,-0.094562821,-0.11124481,187,0,0,-1.414
1,35,RSN1044_NORTHR_NWH360,-0.006019,174.4819,154.1637215,-0.094562821,-0.11124481,262,0,0,0
1,35,RSN1044_NORTHR_NWH360,-0.006019,218.3598,154.1637215,-0.094562821,-0.11124481,262,0,0,1.414
1,35,RSN1044_NORTHR_NWH360,-0.008243,137.1152,154.1637215,-0.101384636,-0.118306409,189,0,1,-1
1,35,RSN1044_NORTHR_NWH360,-0.008243,205.5083,154.1637215,-0.101384636,-0.118306409,263,0,1,1
1,35,RSN1044_NORTHR_NWH360,-0.009164,174.4819,154.1637215,-0.006179247,-0.063695331,263,FAILED,1.414,0
1,30,RSN1044_NORTHR_NWH360,-0.003667,174.4819,152.9249754,-0.091900634,-0.104242239,0,0,-1.414,0
1,30,RSN1044_NORTHR_NWH360,-0.004356,137.1152,152.9249754,-0.088868409,-0.103527239,190,0,-1,-1
1,30,RSN1044_NORTHR_NWH360,-0.004356,205.5083,152.9249754,-0.088868409,-0.103527239,261,0,-1,1
1,30,RSN1044_NORTHR_NWH360,-0.006019,121.6374,152.9249754,-0.092405596,-0.107792298,188,0,0,-1.414
1,30,RSN1044_NORTHR_NWH360,-0.006019,174.4819,152.9249754,-0.092405596,-0.107792298,262,0,0,0
1,30,RSN1044_NORTHR_NWH360,-0.006019,218.3598,152.9249754,-0.092405596,-0.107792298,262,0,0,1.414
1,30,RSN1044_NORTHR_NWH360,-0.008243,137.1152,152.9249754,-0.086321404,-0.106280038,190,0,1,-1
1,30,RSN1044_NORTHR_NWH360,-0.008243,205.5083,152.9249754,-0.086321404,-0.106280038,262,0,1,1
1,30,RSN1044_NORTHR_NWH360,-0.009164,174.4819,152.9249754,-0.083807707,-0.103158957,262,0,1.414,0
1,25,RSN1044_NORTHR_NWH360,-0.003667,174.4819,149.6635227,-0.083586285,-0.10034142,0,0,-1.414,0
1,25,RSN1044_NORTHR_NWH360,-0.004356,137.1152,151.2962571,-0.002877471,-0.098659192,191,0,-1,-1
1,25,RSN1044_NORTHR_NWH360,-0.004356,205.5083,151.2962571,-0.002877471,-0.098659192,260,0,-1,1
1,25,RSN1044_NORTHR_NWH360,-0.006019,121.6374,153.280993,-0.002431919,-0.093001147,188,0,0,-1.414
1,25,RSN1044_NORTHR_NWH360,-0.006019,174.4819,153.280993,-0.002431919,-0.093001147,261,0,0,0
1,25,RSN1044_NORTHR_NWH360,-0.006019,218.3598,153.280993,-0.002431919,-0.093001147,261,0,0,1.414
1,25,RSN1044_NORTHR_NWH360,-0.008243,137.1152,153.4081937,-0.00230876,-0.047527113,191,FAILED,1,-1
1,25,RSN1044_NORTHR_NWH360,-0.008243,205.5083,153.4081937,-0.00230876,-0.047527113,262,FAILED,1,1
1,25,RSN1044_NORTHR_NWH360,-0.009164,174.4819,153.4081937,-0.002304945,-0.084570345,262,0,1.414,0
1,20,RSN1044_NORTHR_NWH360,-0.003667,174.4819,152.6486044,-0.001631717,-0.08767577,0,0,-1.414,0
1,20,RSN1044_NORTHR_NWH360,-0.004356,137.1152,153.8419364,-0.001578323,-0.077780135,192,0,-1,-1
1,20,RSN1044_NORTHR_NWH360,-0.004356,205.5083,153.8419364,-0.001578323,-0.077780135,261,0,-1,1
1,20,RSN1044_NORTHR_NWH360,-0.006019,121.6374,154.4629759,-0.001536821,-0.075400745,190,0,0,-1.414
1,20,RSN1044_NORTHR_NWH360,-0.006019,174.4819,154.4629759,-0.001536821,-0.075400745,263,0,0,0
1,20,RSN1044_NORTHR_NWH360,-0.006019,218.3598,154.4629759,-0.001536821,-0.075400745,263,0,0,1.414
1,20,RSN1044_NORTHR_NWH360,-0.008243,137.1152,154.4629759,-0.001615536,-0.075419963,192,0,1,-1
1,20,RSN1044_NORTHR_NWH360,-0.008243,205.5083,154.4629759,-0.001615536,-0.075419963,283,0,1,1
1,20,RSN1044_NORTHR_NWH360,-0.009164,174.4819,154.4629759,-0.001615536,-0.075149313,283,0,1.414,0
1,15,RSN1044_NORTHR_NWH360,-0.003667,174.4819,146.8874861,-0.001360824,-0.020880761,0,0,-1.414,0
1,15,RSN1044_NORTHR_NWH360,-0.004356,137.1152,151.2267246,-0.001495535,-0.00376249,258,0,-1,-1
0,15,RSN1044_NORTHR_NWH360,-0.004356,205.5083,151.2267246,-0.001495535,-0.00376249,0,0,-1,1
1,15,RSN1044_NORTHR_NWH360,-0.006019,121.6374,151.2267246,-0.001495535,-0.00376249,191,0,0,-1.414
0,15,RSN1044_NORTHR_NWH360,-0.006019,174.4819,151.2267246,-0.001495535,-0.00376249,0,0,0,0
0,15,RSN1044_NORTHR_NWH360,-0.006019,218.3598,151.2267246,-0.001495535,-0.00376249,0,0,0,1.414
1,15,RSN1044_NORTHR_NWH360,-0.008243,137.1152,151.2267246,-0.001495535,-0.00376249,258,0,1,-1
0,15,RSN1044_NORTHR_NWH360,-0.008243,205.5083,151.2267246,-0.001495535,-0.00376249,0,0,1,1
0,15,RSN1044_NORTHR_NWH360,-0.009164,174.4819,151.2267246,-0.001495535,-0.00376249,0,0,1.414,0
1,10,RSN1044_NORTHR_NWH360,-0.003667,174.4819,149.4055286,-0.001402409,-0.002480241,0,0,-1.414,0
1,10,RSN1044_NORTHR_NWH360,-0.004356,137.1152,149.4055286,-0.001402409,-0.002480241,293,0,-1,-1
0,10,RSN1044_NORTHR_NWH360,-0.004356,205.5083,149.4055286,-0.001402409,-0.002480241,0,0,-1,1
1,10,RSN1044_NORTHR_NWH360,-0.006019,121.6374,149.4055286,-0.001402409,-0.002480241,260,0,0,-1.414
0,10,RSN1044_NORTHR_NWH360,-0.006019,174.4819,149.4055286,-0.001402409,-0.002480241,0,0,0,0
0,10,RSN1044_NORTHR_NWH360,-0.006019,218.3598,149.4055286,-0.001402409,-0.002480241,0,0,0,1.414
1,10,RSN1044_NORTHR_NWH360,-0.008243,137.1152,149.4055286,-0.001402409,-0.002480241,293,0,1,-1
0,10,RSN1044_NORTHR_NWH360,-0.008243,205.5083,149.4055286,-0.001402409,-0.002480241,0,0,1,1
0,10,RSN1044_NORTHR_NWH360,-0.009164,174.4819,149.4055286,-0.001402409,-0.002480241,0,0,1.414,0
1,5,RSN1044_NORTHR_NWH360,-0.003667,174.4819,130.0341594,-0.001285614,-0.001207284,0,0,-1.414,0
0,5,RSN1044_NORTHR_NWH360,-0.004356,137.1152,130.0341594,-0.001285614,-0.001207284,0,0,-1,-1
0,5,RSN1044_NORTHR_NWH360,-0.004356,205.5083,130.0341594,-0.001285614,-0.001207284,0,0,-1,1
1,5,RSN1044_NORTHR_NWH360,-0.006019,121.6374,130.0341594,-0.001285614,-0.001207284,292,0,0,-1.414
0,5,RSN1044_NORTHR_NWH360,-0.006019,174.4819,130.0341594,-0.001285614,-0.001207284,0,0,0,0
0,5,RSN1044_NORTHR_NWH360,-0.006019,218.3598,130.0341594,-0.001285614,-0.001207284,0,0,0,1.414
0,5,RSN1044_NORTHR_NWH360,-0.008243,137.1152,130.0341594,-0.001285614,-0.001207284,0,0,1,-1
0,5,RSN1044_NORTHR_NWH360,-0.008243,205.5083,130.0341594,-0.001285614,-0.001207284,0,0,1,1
0,5,RSN1044_NORTHR_NWH360,-0.009164,174.4819,130.0341594,-0.001285614,-0.001207284,0,0,1.414,0
1,40,RSN1148_KOCAELI_ARE000,-0.003667,174.4819,153.3352335,-0.001859972,-0.104365716,0,0,-1.414,0
1,40,RSN1148_KOCAELI_ARE000,-0.004356,137.1152,154.1291677,-0.001712143,-0.110894053,2781,0,-1,-1
1,40,RSN1148_KOCAELI_ARE000,-0.004356,205.5083,154.1291677,-0.001712143,-0.110894053,2809,0,-1,1
1,40,RSN1148_KOCAELI_ARE000,-0.006019,121.6374,154.2665387,-0.001806043,-0.097309701,2504,0,0,-1.414
1,40,RSN1148_KOCAELI_ARE000,-0.006019,174.4819,154.2665387,-0.001806043,-0.097309701,2821,0,0,0
1,40,RSN1148_KOCAELI_ARE000,-0.006019,218.3598,154.2665387,-0.001806043,-0.097309701,2821,0,0,1.414
1,40,RSN1148_KOCAELI_ARE000,-0.008243,137.1152,154.2665387,-0.002245636,-0.061480069,2781,FAILED,1,-1
1,40,RSN1148_KOCAELI_ARE000,-0.008243,205.5083,154.2665387,-0.002245636,-0.061480069,2830,FAILED,1,1
1,40,RSN1148_KOCAELI_ARE000,-0.009164,174.4819,154.2665387,-0.003392562,-0.090011744,2830,0,1.414,0
1,35,RSN1148_KOCAELI_ARE000,-0.003667,174.4819,153.299518,-0.001755175,-0.108662124,0,0,-1.414,0
1,35,RSN1148_KOCAELI_ARE000,-0.004356,137.1152,154.0477105,-0.001758356,-0.099315909,2783,0,-1,-1
1,35,RSN1148_KOCAELI_ARE000,-0.004356,205.5083,154.0477105,-0.001758356,-0.099315909,2823,0,-1,1
1,35,RSN1148_KOCAELI_ARE000,-0.006019,121.6374,154.2435355,-0.001954695,-0.080695425,2504,0,0,-1.414
1,35,RSN1148_KOCAELI_ARE000,-0.006019,174.4819,154.2435355,-0.001954695,-0.080695425,3486,0,0,0
1,35,RSN1148_KOCAELI_ARE000,-0.006019,218.3598,154.2435355,-0.001954695,-0.080695425,3486,0,0,1.414
1,35,RSN1148_KOCAELI_ARE000,-0.008243,137.1152,154.2435355,-0.001933221,-0.071192498,2783,0,1,-1
1,35,RSN1148_KOCAELI_ARE000,-0.008243,205.5083,154.2435355,-0.001933221,-0.071192498,3491,0,1,1
1,35,RSN1148_KOCAELI_ARE000,-0.009164,174.4819,154.2435355,-0.001935372,-0.056495396,3491,0,1.414,0
1,30,RSN1148_KOCAELI_ARE000,-0.003667,174.4819,153.2649858,-0.001673145,-0.078914919,0,0,-1.414,0
1,30,RSN1148_KOCAELI_ARE000,-0.004356,137.1152,153.2649858,-0.001646887,-0.079005255,2785,0,-1,-1
1,30,RSN1148_KOCAELI_ARE000,-0.004356,205.5083,153.2649858,-0.001646887,-0.079005255,3483,0,-1,1
1,30,RSN1148_KOCAELI_ARE000,-0.006019,121.6374,153.2649858,-0.001624401,-0.071462695,2682,0,0,-1.414
1,30,RSN1148_KOCAELI_ARE000,-0.006019,174.4819,153.2649858,-0.001624401,-0.071462695,3490,0,0,0
1,30,RSN1148_KOCAELI_ARE000,-0.006019,218.3598,153.2649858,-0.001624401,-0.071462695,3490,0,0,1.414
1,30,RSN1148_KOCAELI_ARE000,-0.008243,137.1152,153.2649858,-0.001712386,-0.0208433,2785,0,1,-1
1,30,RSN1148_KOCAELI_ARE000,-0.008243,205.5083,153.2649858,-0.001712386,-0.0208433,3579,0,1,1
1,30,RSN1148_KOCAELI_ARE000,-0.009164,174.4819,153.2649858,-0.001712386,-0.015228905,3586,0,1.414,0
1,25,RSN1148_KOCAELI_ARE000,-0.003667,174.4819,151.235907,-0.00152956,-0.074797745,0,0,-1.414,0
1,25,RSN1148_KOCAELI_ARE000,-0.004356,137.1152,152.2705615,-0.001498599,-0.019936146,2787,0,-1,-1
1,25,RSN1148_KOCAELI_ARE000,-0.004356,205.5083,152.2705615,-0.001498599,-0.019936146,3566,0,-1,1
1,25,RSN1148_KOCAELI_ARE000,-0.006019,121.6374,152.2705615,-0.001535804,-0.005036411,2683,0,0,-1.414
0,25,RSN1148_KOCAELI_ARE000,-0.006019,174.4819,152.2705615,-0.001535804,-0.005036411,0,0,0,0
0,25,RSN1148_KOCAELI_ARE000,-0.006019,218.3598,152.2705615,-0.001535804,-0.005036411,0,0,0,1.414
1,25,RSN1148_KOCAELI_ARE000,-0.008243,137.1152,152.2705615,-0.001535804,-0.005036411,2787,0,1,-1
0,25,RSN1148_KOCAELI_ARE000,-0.008243,205.5083,152.2705615,-0.001535804,-0.005036411,0,0,1,1
0,25,RSN1148_KOCAELI_ARE000,-0.009164,174.4819,152.2705615,-0.001535804,-0.005036411,0,0,1.414,0
1,20,RSN1148_KOCAELI_ARE000,-0.003667,174.4819,152.7044332,-0.001563192,-0.076568141,0,0,-1.414,0
1,20,RSN1148_KOCAELI_ARE000,-0.004356,137.1152,153.3848465,-0.001479136,-0.004005713,2790,0,-1,-1
0,20,RSN1148_KOCAELI_ARE000,-0.004356,205.5083,153.3848465,-0.001479136,-0.004005713,0,0,-1,1
1,20,RSN1148_KOCAELI_ARE000,-0.006019,121.6374,153.3848465,-0.001479136,-0.004005713,2783,0,0,-1.414
0,20,RSN1148_KOCAELI_ARE000,-0.006019,174.4819,153.3848465,-0.001479136,-0.004005713,0,0,0,0
0,20,RSN1148_KOCAELI_ARE000,-0.006019,218.3598,153.3848465,-0.001479136,-0.004005713,0,0,0,1.414
